"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-hasMajor-U0C1D1EC38-NEG-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#hasMajor> <http://www.example.com/genealogy.owl#U0C1D1EC38> }","hasMajor","FALSE",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-hasMajor-MC","Man_U0C1D2UGS5",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#hasMajor> ?x }","hasMajor","AsianArts",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-isStudentOf-U0C1D2-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#U0C1D2> }","isStudentOf","TRUE",2,2
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-isStudentOf-AsianArts-NEG-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#AsianArts> }","isStudentOf","FALSE",2,2
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-isStudentOf-MC","Man_U0C1D2UGS5",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#isStudentOf> ?x }","isStudentOf","U0C1D2",2,2
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-enrollFor-U0C1D2UG-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#U0C1D2UG> }","enrollFor","TRUE",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-enrollFor-AsianArts-NEG-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#AsianArts> }","enrollFor","FALSE",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-enrollFor-MC","Man_U0C1D2UGS5",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#enrollFor> ?x }","enrollFor","U0C1D2UG",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-rdf:type-Student-BIN","Man_U0C1D2UGS5",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> }","rdf:type","TRUE",2,3
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-rdf:type-AeronauticalEngineering-NEG-BIN","Man_U0C1D2UGS5",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,3
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-rdf:type-MC","Man_U0C1D2UGS5",233,12,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Person; Student",2,3
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-enrollIn-U0C1D2-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#U0C1D2> }","enrollIn","TRUE",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-enrollIn-AsianArts-NEG-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#AsianArts> }","enrollIn","FALSE",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-enrollIn-MC","Man_U0C1D2UGS5",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#enrollIn> ?x }","enrollIn","U0C1D2",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-takesCourse-U0C1D1EC38-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#U0C1D1EC38> }","takesCourse","TRUE",1,1
"1hop-Man_U0C1D2UGS5_U0C1D2UGS5-U0C1D2UGS5-takesCourse-AsianArts-NEG-BIN","Man_U0C1D2UGS5",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS5> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#AsianArts> }","takesCourse","FALSE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-takesCourse-MC","Man_U0C1D2UGS7",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#takesCourse> ?x }","takesCourse","U0C1D2EC26; U0C1D2UGC19; U0C1D2UGC22; U0C1D2UGC3; U0C1D2UGC4; U0C1D3EC38",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-rdf:type-Student-BIN","Man_U0C1D2UGS7",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> }","rdf:type","TRUE",2,3
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-rdf:type-AeronauticalEngineering-NEG-BIN","Man_U0C1D2UGS7",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,3
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-rdf:type-MC","Man_U0C1D2UGS7",233,12,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Person; Student",2,3
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-takesCourse-U0C1D2EC26-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#U0C1D2EC26> }","takesCourse","TRUE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-takesCourse-AsianArts-NEG-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#AsianArts> }","takesCourse","FALSE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-isStudentOf-U0C1D2-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#U0C1D2> }","isStudentOf","TRUE",2,2
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-isStudentOf-AsianArts-NEG-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#AsianArts> }","isStudentOf","FALSE",2,2
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-isStudentOf-MC","Man_U0C1D2UGS7",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#isStudentOf> ?x }","isStudentOf","U0C1D2",2,2
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-hasMajor-AsianArts-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#hasMajor> <http://www.example.com/genealogy.owl#AsianArts> }","hasMajor","TRUE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-hasMajor-U0C1D2-NEG-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#hasMajor> <http://www.example.com/genealogy.owl#U0C1D2> }","hasMajor","FALSE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-hasMajor-MC","Man_U0C1D2UGS7",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#hasMajor> ?x }","hasMajor","AsianArts",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-enrollFor-U0C1D2UG-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#U0C1D2UG> }","enrollFor","TRUE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-enrollFor-AsianArts-NEG-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#AsianArts> }","enrollFor","FALSE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-enrollFor-MC","Man_U0C1D2UGS7",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#enrollFor> ?x }","enrollFor","U0C1D2UG",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-isAdvisedBy-U0C1D2FP7-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#isAdvisedBy> <http://www.example.com/genealogy.owl#U0C1D2FP7> }","isAdvisedBy","TRUE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-isAdvisedBy-AsianArts-NEG-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#isAdvisedBy> <http://www.example.com/genealogy.owl#AsianArts> }","isAdvisedBy","FALSE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-isAdvisedBy-MC","Man_U0C1D2UGS7",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#isAdvisedBy> ?x }","isAdvisedBy","U0C1D2FP7; U0C1D2FP8",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-enrollIn-U0C1D2-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#U0C1D2> }","enrollIn","TRUE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-enrollIn-AsianArts-NEG-BIN","Man_U0C1D2UGS7",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#AsianArts> }","enrollIn","FALSE",1,1
"1hop-Man_U0C1D2UGS7_U0C1D2UGS7-U0C1D2UGS7-enrollIn-MC","Man_U0C1D2UGS7",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D2UGS7> <http://www.example.com/genealogy.owl#enrollIn> ?x }","enrollIn","U0C1D2",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-takesCourse-MC","Man_U0C1D3UGS1",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#takesCourse> ?x }","takesCourse","U0C1D1EC38; U0C1D3UGC12; U0C1D3UGC14; U0C1D3UGC15; U0C1D3UGC17",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-isAdvisedBy-U0C1D2FP8-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#isAdvisedBy> <http://www.example.com/genealogy.owl#U0C1D2FP8> }","isAdvisedBy","TRUE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-isAdvisedBy-LatinArts-NEG-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#isAdvisedBy> <http://www.example.com/genealogy.owl#LatinArts> }","isAdvisedBy","FALSE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-isAdvisedBy-MC","Man_U0C1D3UGS1",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#isAdvisedBy> ?x }","isAdvisedBy","U0C1D2FP8; U0C1D3FP1; U0C1D3FP6; U0WC0D1FP2",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-isStudentOf-U0C1D3-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#U0C1D3> }","isStudentOf","TRUE",2,2
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-isStudentOf-LatinArts-NEG-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#isStudentOf> <http://www.example.com/genealogy.owl#LatinArts> }","isStudentOf","FALSE",2,2
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-isStudentOf-MC","Man_U0C1D3UGS1",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#isStudentOf> ?x }","isStudentOf","U0C1D3",2,2
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-enrollFor-U0C1D3UG-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#U0C1D3UG> }","enrollFor","TRUE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-enrollFor-LatinArts-NEG-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#LatinArts> }","enrollFor","FALSE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-enrollFor-MC","Man_U0C1D3UGS1",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#enrollFor> ?x }","enrollFor","U0C1D3UG",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-enrollIn-U0C1D3-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#U0C1D3> }","enrollIn","TRUE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-enrollIn-LatinArts-NEG-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#LatinArts> }","enrollIn","FALSE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-enrollIn-MC","Man_U0C1D3UGS1",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#enrollIn> ?x }","enrollIn","U0C1D3",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-takesCourse-U0C1D1EC38-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#U0C1D1EC38> }","takesCourse","TRUE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-takesCourse-LatinArts-NEG-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#LatinArts> }","takesCourse","FALSE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-hasMajor-LatinArts-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#hasMajor> <http://www.example.com/genealogy.owl#LatinArts> }","hasMajor","TRUE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-hasMajor-P44-NEG-BIN","Man_U0C1D3UGS1",233,14,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#hasMajor> <http://www.example.com/genealogy.owl#P44> }","hasMajor","FALSE",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-hasMajor-MC","Man_U0C1D3UGS1",233,14,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.example.com/genealogy.owl#hasMajor> ?x }","hasMajor","LatinArts",1,1
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-rdf:type-Student-BIN","Man_U0C1D3UGS1",233,14,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> }","rdf:type","TRUE",2,3
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-rdf:type-AeronauticalEngineering-NEG-BIN","Man_U0C1D3UGS1",233,14,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,3
"1hop-Man_U0C1D3UGS1_U0C1D3UGS1-U0C1D3UGS1-rdf:type-MC","Man_U0C1D3UGS1",233,14,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS1> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Person; Student",2,3
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-enrollIn-U0C1D3-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#U0C1D3> }","enrollIn","TRUE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-enrollIn-LatinArts-NEG-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#enrollIn> <http://www.example.com/genealogy.owl#LatinArts> }","enrollIn","FALSE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-enrollIn-MC","Man_U0C1D3UGS18",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#enrollIn> ?x }","enrollIn","U0C1D3",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-takesCourse-U0C1D0EC38-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#U0C1D0EC38> }","takesCourse","TRUE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-takesCourse-LatinArts-NEG-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#takesCourse> <http://www.example.com/genealogy.owl#LatinArts> }","takesCourse","FALSE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-takesCourse-MC","Man_U0C1D3UGS18",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#takesCourse> ?x }","takesCourse","U0C1D0EC38; U0C1D1EC38; U0C1D3UGC10; U0C1D3UGC23; U0C1D3UGC5; U0C1D3UGC7",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-isAdvisedBy-MC","Man_U0C1D3UGS18",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#isAdvisedBy> ?x }","isAdvisedBy","U0C1D3FP0; U0C1D3FP3",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-hasMajor-LatinArts-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#hasMajor> <http://www.example.com/genealogy.owl#LatinArts> }","hasMajor","TRUE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-hasMajor-U0C1D0EC38-NEG-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#hasMajor> <http://www.example.com/genealogy.owl#U0C1D0EC38> }","hasMajor","FALSE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-hasMajor-MC","Man_U0C1D3UGS18",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#hasMajor> ?x }","hasMajor","LatinArts",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-rdf:type-MC","Man_U0C1D3UGS18",233,12,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","Person; Student",2,2
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-enrollFor-U0C1D3UG-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#U0C1D3UG> }","enrollFor","TRUE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-enrollFor-LatinArts-NEG-BIN","Man_U0C1D3UGS18",233,12,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#enrollFor> <http://www.example.com/genealogy.owl#LatinArts> }","enrollFor","FALSE",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-enrollFor-MC","Man_U0C1D3UGS18",233,12,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#enrollFor> ?x }","enrollFor","U0C1D3UG",1,1
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-rdf:type-Student-BIN","Man_U0C1D3UGS18",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> }","rdf:type","TRUE",2,3
"1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-rdf:type-AeronauticalEngineering-NEG-BIN","Man_U0C1D3UGS18",233,12,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> }","rdf:type","FALSE",2,3
