"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"2hop-NamedPizza_Fiorentina_78_Fiorentina_78-Fiorentina_78-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_Fiorentina_78",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_78> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_Fiorentina_78_Fiorentina_78-Fiorentina_78-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_Fiorentina_78",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_78> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_Fiorentina_78_Fiorentina_78-Fiorentina_78-rdf:type-Food-BIN","NamedPizza_Fiorentina_78",117,201,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_78> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_Fiorentina_78_Fiorentina_78-Fiorentina_78-rdf:type-American-NEG-BIN","NamedPizza_Fiorentina_78",117,201,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_78> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_Fiorentina_78_Fiorentina_78-Fiorentina_78-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_Fiorentina_78",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_78> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_Fiorentina_78_Fiorentina_78-Fiorentina_78-hasTopping-AmericanHot_1-NEG-BIN","NamedPizza_Fiorentina_78",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_78> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-rdf:type-MC","NamedPizza_Fiorentina_95",117,201,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-hasIngredient-MC","NamedPizza_Fiorentina_95",117,201,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GarlicTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; ParmesanTopping_dynamic_1; SpinachTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-hasTopping-MC","NamedPizza_Fiorentina_95",117,201,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GarlicTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; ParmesanTopping_dynamic_1; SpinachTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-hasTopping-GarlicTopping_dynamic_1-BIN","NamedPizza_Fiorentina_95",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-hasTopping-AmericanHot_1-NEG-BIN","NamedPizza_Fiorentina_95",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-hasIngredient-GarlicTopping_dynamic_1-BIN","NamedPizza_Fiorentina_95",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GarlicTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_Fiorentina_95",117,201,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-rdf:type-Food-BIN","NamedPizza_Fiorentina_95",117,201,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_Fiorentina_95_Fiorentina_95-Fiorentina_95-rdf:type-American-NEG-BIN","NamedPizza_Fiorentina_95",117,201,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Fiorentina_95> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-rdf:type-MC","NamedPizza_FourSeasons_26",117,202,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_26",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_26",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-hasIngredient-MC","NamedPizza_FourSeasons_26",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-hasTopping-MC","NamedPizza_FourSeasons_26",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_26",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-hasTopping-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_26",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-rdf:type-Food-BIN","NamedPizza_FourSeasons_26",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FourSeasons_26_FourSeasons_26-FourSeasons_26-rdf:type-American-NEG-BIN","NamedPizza_FourSeasons_26",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-hasIngredient-MC","NamedPizza_FourSeasons_43",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-hasTopping-MC","NamedPizza_FourSeasons_43",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_43",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_43",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-rdf:type-MC","NamedPizza_FourSeasons_43",117,202,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-rdf:type-Food-BIN","NamedPizza_FourSeasons_43",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-rdf:type-American-NEG-BIN","NamedPizza_FourSeasons_43",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_43",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FourSeasons_43_FourSeasons_43-FourSeasons_43-hasTopping-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_43",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_43> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-rdf:type-MC","NamedPizza_FourSeasons_67",117,202,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-hasIngredient-MC","NamedPizza_FourSeasons_67",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-hasTopping-MC","NamedPizza_FourSeasons_67",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_67",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_67",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-rdf:type-Food-BIN","NamedPizza_FourSeasons_67",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-rdf:type-American-NEG-BIN","NamedPizza_FourSeasons_67",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_67",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FourSeasons_67_FourSeasons_67-FourSeasons_67-hasTopping-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_67",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_67> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-rdf:type-MC","NamedPizza_FourSeasons_71",117,202,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-hasIngredient-MC","NamedPizza_FourSeasons_71",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-rdf:type-Food-BIN","NamedPizza_FourSeasons_71",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-rdf:type-American-NEG-BIN","NamedPizza_FourSeasons_71",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_71",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_71",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-hasTopping-MC","NamedPizza_FourSeasons_71",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_71",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FourSeasons_71_FourSeasons_71-FourSeasons_71-hasTopping-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_71",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_71> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-hasIngredient-MC","NamedPizza_FourSeasons_77",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-hasTopping-MC","NamedPizza_FourSeasons_77",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_77",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_77",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-rdf:type-MC","NamedPizza_FourSeasons_77",117,202,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-hasTopping-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_77",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasTopping","TRUE",1,1
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-hasTopping-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_77",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasTopping","FALSE",1,1
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-rdf:type-Food-BIN","NamedPizza_FourSeasons_77",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FourSeasons_77_FourSeasons_77-FourSeasons_77-rdf:type-American-NEG-BIN","NamedPizza_FourSeasons_77",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_77> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FourSeasons_88_FourSeasons_88-FourSeasons_88-hasTopping-MC","NamedPizza_FourSeasons_88",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_88> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"2hop-NamedPizza_FourSeasons_88_FourSeasons_88-FourSeasons_88-hasIngredient-MC","NamedPizza_FourSeasons_88",117,202,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_88> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","AnchoviesTopping_dynamic_1; CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"2hop-NamedPizza_FourSeasons_88_FourSeasons_88-FourSeasons_88-rdf:type-Food-BIN","NamedPizza_FourSeasons_88",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_88> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"2hop-NamedPizza_FourSeasons_88_FourSeasons_88-FourSeasons_88-rdf:type-American-NEG-BIN","NamedPizza_FourSeasons_88",117,202,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_88> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"2hop-NamedPizza_FourSeasons_88_FourSeasons_88-FourSeasons_88-rdf:type-MC","NamedPizza_FourSeasons_88",117,202,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#FourSeasons_88> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"2hop-NamedPizza_FourSeasons_88_FourSeasons_88-FourSeasons_88-hasIngredient-AnchoviesTopping_dynamic_1-BIN","NamedPizza_FourSeasons_88",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_88> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"2hop-NamedPizza_FourSeasons_88_FourSeasons_88-FourSeasons_88-hasIngredient-AmericanHot_1-NEG-BIN","NamedPizza_FourSeasons_88",117,202,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_88> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }","hasIngredient","FALSE",2,2
