"Task ID","Root Entity","Size of ontology TBox","Size of ontology ABox","Task Type","Answer Type","SPARQL Query","Predicate","Answer","Min Tag Length","Max Tag Length"
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-rdf:type-Food-BIN","NamedPizza_Caprina_26",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-rdf:type-American-NEG-BIN","NamedPizza_Caprina_26",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-rdf:type-MC","NamedPizza_Caprina_26",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-hasTopping-MC","NamedPizza_Caprina_26",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_26",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-hasIngredient-Caprina_26-NEG-BIN","NamedPizza_Caprina_26",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_26> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-hasIngredient-MC","NamedPizza_Caprina_26",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_26",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_26_Caprina_26-Caprina_26-hasTopping-Caprina_26-NEG-BIN","NamedPizza_Caprina_26",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_26> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_26> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-rdf:type-Food-BIN","NamedPizza_Caprina_31",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-rdf:type-American-NEG-BIN","NamedPizza_Caprina_31",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-rdf:type-MC","NamedPizza_Caprina_31",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_31",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-hasIngredient-Caprina_31-NEG-BIN","NamedPizza_Caprina_31",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_31> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-hasIngredient-MC","NamedPizza_Caprina_31",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-hasTopping-MC","NamedPizza_Caprina_31",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_31",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_31_Caprina_31-Caprina_31-hasTopping-Caprina_31-NEG-BIN","NamedPizza_Caprina_31",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_31> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_31> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-hasTopping-MC","NamedPizza_Caprina_42",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-rdf:type-Food-BIN","NamedPizza_Caprina_42",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-rdf:type-American-NEG-BIN","NamedPizza_Caprina_42",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-rdf:type-MC","NamedPizza_Caprina_42",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",3,3
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-hasIngredient-MC","NamedPizza_Caprina_42",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_42",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-hasIngredient-Caprina_42-NEG-BIN","NamedPizza_Caprina_42",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_42> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_42",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_42_Caprina_42-Caprina_42-hasTopping-Caprina_42-NEG-BIN","NamedPizza_Caprina_42",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_42> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_42> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-hasIngredient-MC","NamedPizza_Caprina_46",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_46",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-hasIngredient-Caprina_46-NEG-BIN","NamedPizza_Caprina_46",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_46> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-hasTopping-MC","NamedPizza_Caprina_46",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-rdf:type-MC","NamedPizza_Caprina_46",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_46",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-hasTopping-Caprina_46-NEG-BIN","NamedPizza_Caprina_46",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_46> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-rdf:type-Food-BIN","NamedPizza_Caprina_46",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_46_Caprina_46-Caprina_46-rdf:type-American-NEG-BIN","NamedPizza_Caprina_46",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_46> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-rdf:type-MC","NamedPizza_Caprina_55",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-rdf:type-Food-BIN","NamedPizza_Caprina_55",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-rdf:type-American-NEG-BIN","NamedPizza_Caprina_55",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-hasIngredient-MC","NamedPizza_Caprina_55",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_55",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-hasIngredient-Caprina_55-NEG-BIN","NamedPizza_Caprina_55",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_55> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-hasTopping-MC","NamedPizza_Caprina_55",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_55",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_55_Caprina_55-Caprina_55-hasTopping-Caprina_55-NEG-BIN","NamedPizza_Caprina_55",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_55> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_55> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-rdf:type-MC","NamedPizza_Caprina_64",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-hasTopping-MC","NamedPizza_Caprina_64",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-hasIngredient-MC","NamedPizza_Caprina_64",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-rdf:type-Food-BIN","NamedPizza_Caprina_64",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-rdf:type-American-NEG-BIN","NamedPizza_Caprina_64",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_64",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-hasIngredient-Caprina_64-NEG-BIN","NamedPizza_Caprina_64",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_64> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_64",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_64_Caprina_64-Caprina_64-hasTopping-Caprina_64-NEG-BIN","NamedPizza_Caprina_64",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_64> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_64> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-hasIngredient-MC","NamedPizza_Caprina_67",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_67",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-hasIngredient-Caprina_67-NEG-BIN","NamedPizza_Caprina_67",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_67> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-rdf:type-MC","NamedPizza_Caprina_67",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",4,4
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_67",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-hasTopping-Caprina_67-NEG-BIN","NamedPizza_Caprina_67",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_67> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-hasTopping-MC","NamedPizza_Caprina_67",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-rdf:type-Food-BIN","NamedPizza_Caprina_67",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_67_Caprina_67-Caprina_67-rdf:type-American-NEG-BIN","NamedPizza_Caprina_67",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_67> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-hasIngredient-MC","NamedPizza_Caprina_72",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-hasTopping-MC","NamedPizza_Caprina_72",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.example.com/genealogy.owl#hasTopping> ?x }","hasTopping","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",1,1
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-hasTopping-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_72",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasTopping","TRUE",1,1
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-hasTopping-Caprina_72-NEG-BIN","NamedPizza_Caprina_72",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#Caprina_72> }","hasTopping","FALSE",1,1
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-rdf:type-MC","NamedPizza_Caprina_72",117,5,"Membership","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }","rdf:type","DomainConcept; Food; Pizza",2,2
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-hasIngredient-GoatsCheeseTopping_dynamic_1-BIN","NamedPizza_Caprina_72",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#GoatsCheeseTopping_dynamic_1> }","hasIngredient","TRUE",2,2
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-hasIngredient-Caprina_72-NEG-BIN","NamedPizza_Caprina_72",117,5,"Property Assertion","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Caprina_72> }","hasIngredient","FALSE",2,2
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-rdf:type-Food-BIN","NamedPizza_Caprina_72",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }","rdf:type","TRUE",3,3
"1hop-NamedPizza_Caprina_72_Caprina_72-Caprina_72-rdf:type-American-NEG-BIN","NamedPizza_Caprina_72",117,5,"Membership","BIN","ASK WHERE { <http://www.example.com/genealogy.owl#Caprina_72> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }","rdf:type","FALSE",3,3
"1hop-NamedPizza_Caprina_81_Caprina_81-Caprina_81-hasIngredient-MC","NamedPizza_Caprina_81",117,5,"Property Assertion","MC","SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Caprina_81> <http://www.example.com/genealogy.owl#hasIngredient> ?x }","hasIngredient","GoatsCheeseTopping_dynamic_1; MozzarellaTopping_dynamic_1; SundriedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1",2,2
